time x y z G
0,003 -0,06841 0,36939 0,86973 0,9473959959
10,689 -0,01564 0,19935 0,97918 0,9993890656
10,699 -0,01564 0,1974 0,97918 0,9990019229
10,715 -0,01564 0,1974 0,98504 1,0047463218
10,72 -0,01564 0,19935 0,98504 1,005131252
10,73 -0,01564 0,20131 0,987 1,0074419714
10,739 -0,01954 0,20326 0,98113 1,0021539383
10,75 -0,01954 0,20326 0,97723 0,9983360717
10,76 -0,01759 0,19935 0,97527 0,995590982
10,769 -0,01954 0,19935 0,97332 0,993717292
10,78 -0,0215 0,19545 0,97723 0,9968156426
10,789 -0,0215 0,1974 0,97527 0,9952791482
10,8 -0,02541 0,19935 0,97527 0,9957598423
10,817 -0,0215 0,1974 0,98113 1,0010220212
10,819 -0,02345 0,19935 0,97918 0,9995417937
10,83 -0,02541 0,1974 0,98113 1,0011136324
10,839 -0,02345 0,19349 0,97527 0,9945551043
10,85 -0,02345 0,19545 0,97723 0,9968596079
10,861 -0,02345 0,20131 0,97723 0,9980250956
10,869 -0,0215 0,19935 0,97527 0,9956677385
10,88 -0,01954 0,20131 0,97723 0,9979408803
10,889 -0,01954 0,20522 0,96745 0,9891696328
10,9 -0,01564 0,20131 0,96941 0,9902151654
10,916 -0,01368 0,20522 0,97723 0,9986395064
10,92 -0,01368 0,20131 0,98309 1,0035829844
10,93 -0,01173 0,1974 0,98309 1,0027812827
10,939 -0,01173 0,19545 0,98309 1,0023992436
10,95 -0,01368 0,19349 0,98113 1,0001207924
10,961 -0,01954 0,19545 0,97527 0,9948538018
10,969 -0,01759 0,19935 0,97332 0,9936808607
10,98 -0,02345 0,20326 0,97527 0,9965019333
10,989 -0,02541 0,20326 0,97918 1,0003768131
11 -0,02541 0,1974 0,98113 1,0011136324
11,016 -0,02736 0,19154 0,98309 1,0019491451
11,02 -0,02736 0,19154 0,98504 1,0038625119
11,03 -0,02736 0,19349 0,98309 1,002323749
11,039 -0,02345 0,19154 0,97918 0,9980135002
11,05 -0,01759 0,1974 0,97723 0,9971231825
11,061 -0,01954 0,1974 0,98113 1,0009818422
11,069 -0,01759 0,19935 0,97918 0,9994214842
11,08 -0,01954 0,20131 0,98309 1,0036799668
11,089 -0,01368 0,19545 0,98113 1,000501835
11,1 -0,01368 0,1974 0,97918 0,9989731602
11,118 -0,01173 0,19935 0,98504 1,0050780154
11,119 -0,01564 0,19545 0,97332 0,9928731714
11,13 -0,01954 0,19935 0,99091 1,010952453
11,139 -0,02736 0,19545 0,98113 1,0007823684
11,15 -0,03127 0,18958 0,98504 1,0036045989
11,161 -0,03127 0,18763 0,98895 1,0070774212
11,169 -0,03127 0,19154 0,98309 1,0020635372
11,18 -0,02736 0,19545 0,97918 0,9988707346
11,189 -0,02541 0,19154 0,97527 0,9942257352
11,2 -0,02736 0,19349 0,96745 0,9869885775
11,216 -0,02932 0,1974 0,9655 0,9859090589
11,22 -0,02932 0,19935 0,96745 0,9882102951
11,23 -0,03323 0,1974 0,96941 0,9898619808
11,239 -0,02932 0,19545 0,97918 0,9989263423
11,25 -0,03127 0,19935 0,98309 1,0035856633
11,261 -0,02932 0,19545 0,98504 1,0046711733
11,269 -0,02736 0,19935 0,98309 1,0034714446
11,28 -0,02932 0,19545 0,97527 0,9950939342
11,289 -0,0215 0,20131 0,97136 0,9922339521
11,3 -0,0215 0,20326 0,96941 0,9907232841
11,32 -0,01954 0,19935 0,97136 0,9917976022
11,321 -0,0215 0,20131 0,97136 0,9922339521
11,333 -0,0215 0,20131 0,98113 1,0018004008
11,342 -0,02541 0,19935 0,98113 1,0014999588
11,35 -0,02541 0,19935 0,98113 1,0014999588
11,36 -0,02345 0,19545 0,98504 1,0045170016
11,369 -0,02345 0,19545 0,987 1,0064390717
11,38 -0,02345 0,19545 0,98504 1,0045170016
11,393 -0,02345 0,1974 0,98113 1,0010658017
11,4 -0,02541 0,19545 0,98113 1,0007309566
11,417 -0,02345 0,19545 0,97918 0,9987712838
11,42 -0,02345 0,1974 0,98113 1,0010658017
11,43 -0,02345 0,19545 0,97332 0,9930269016
11,443 -0,0215 0,19349 0,97918 0,9983456829
11,45 -0,02541 0,19545 0,97723 0,9969076404
11,462 -0,02345 0,19545 0,98113 1,0006831076
11,469 -0,0215 0,19545 0,98113 1,0006393103
11,48 -0,02345 0,1974 0,97918 0,9991547102
11,489 -0,02345 0,1974 0,97332 0,9934125452
11,499 -0,0215 0,19935 0,97136 0,9918381532
11,516 -0,0215 0,19935 0,97136 0,9918381532
11,519 -0,0215 0,20131 0,97136 0,9922339521
11,53 -0,02345 0,20326 0,97723 0,9984202537
11,539 -0,02541 0,20131 0,97136 0,9923263746
11,549 -0,02541 0,20131 0,97332 0,9942450435
11,56 -0,02345 0,20326 0,97918 1,0003289471
11,569 -0,02345 0,20131 0,97918 0,9999345434
11,58 -0,02541 0,19935 0,98113 1,0014999588
11,591 -0,02736 0,1974 0,98309 1,0030858775
11,6 -0,02932 0,1974 0,98895 1,0088847927
11,616 -0,02541 0,20131 0,99677 1,0172127688
11,623 -0,02541 0,20326 0,99482 1,0156904686
11,63 -0,0215 0,20326 0,98895 1,0098509693
11,639 -0,02541 0,20522 0,98504 1,0065111614
11,65 -0,02345 0,20131 0,97918 0,9999345434
11,661 -0,02345 0,19935 0,97918 0,9995417937
11,67 -0,0215 0,20131 0,98309 1,0037200378
11,68 -0,0215 0,20131 0,98309 1,0037200378
11,689 -0,01564 0,20326 0,9655 0,986787458
11,699 -0,01564 0,20522 0,96354 0,9852761997
11,715 -0,01759 0,20717 0,95964 0,9819051617
11,719 -0,01564 0,20913 0,95964 0,9822875832
11,73 -0,01368 0,19935 0,96354 0,9840411051
11,739 -0,01759 0,19545 0,96354 0,9833206202
11,75 -0,01564 0,19154 0,96941 0,9882752295
11,762 -0,01759 0,19154 0,97527 0,9940566144
11,769 -0,02541 0,19154 0,96745 0,9865560005
11,78 -0,02736 0,19349 0,96941 0,9889098532
11,789 -0,02736 0,19545 0,97527 0,9950381123
11,799 -0,02932 0,1974 0,98895 1,0088847927
11,816 -0,03518 0,1974 0,99286 1,0129044239
11,82 -0,03518 0,19349 0,99482 1,0140724061
11,831 -0,03518 0,19545 0,99091 1,0106141514
11,839 -0,03323 0,19349 0,987 1,0063357357
11,85 -0,02736 0,19935 0,98113 1,0015513312
11,86 -0,02345 0,20131 0,97723 0,9980250956
11,869 -0,0215 0,20717 0,97527 0,99726287
11,88 -0,0215 0,21108 0,97723 0,9999977446
11,889 -0,01759 0,21108 0,97527 0,9980058855
11,899 -0,01954 0,20522 0,97723 0,9987369688
11,918 -0,01954 0,20522 0,97723 0,9987369688
11,92 -0,01954 0,20326 0,97332 0,9945090556
11,93 -0,0215 0,20326 0,97332 0,994549496
11,942 -0,02345 0,20326 0,97723 0,9984202537
11,95 -0,02541 0,20131 0,97723 0,998073072
11,961 -0,02541 0,19935 0,97918 0,9995896973
11,969 -0,02541 0,19349 0,987 1,0061078711
11,98 -0,02541 0,19545 0,99286 1,0122338417
11,989 -0,02541 0,19545 0,99286 1,0122338417
11,999 -0,02345 0,19545 0,987 1,0064390717
12,017 -0,02345 0,1974 0,97527 0,9953231814
12,02 -0,02541 0,20326 0,97527 0,996549983
12,03 -0,02541 0,20326 0,96941 0,9908158476
12,04 -0,02541 0,20522 0,96941 0,9912197862
12,05 -0,02932 0,20522 0,97136 0,9932346955
12,06 -0,02932 0,20717 0,97332 0,9955555704
12,069 -0,02541 0,20522 0,97136 0,9931269637
12,08 -0,02345 0,20522 0,96745 0,9892545948
12,089 -0,0215 0,20326 0,97136 0,9926314156
12,099 -0,01954 0,20326 0,97527 0,9964175892
12,117 -0,01564 0,20326 0,97918 1,0001763393
12,12 -0,01368 0,20131 0,98309 1,0035829844
12,132 -0,01564 0,20326 0,97918 1,0001763393
12,14 -0,01759 0,20326 0,98504 1,0059462398
12,15 -0,01759 0,20522 0,98113 1,0025171986
12,161 -0,01954 0,20326 0,98113 1,0021539383
12,169 -0,01954 0,20326 0,97527 0,9964175892
12,18 -0,0215 0,20131 0,97332 0,9941527994
12,189 -0,01759 0,20326 0,97918 1,0002087323
12,199 -0,01759 0,20131 0,987 1,0074741308
12,217 -0,01759 0,20131 0,98113 1,0017241143
12,22 -0,01759 0,20326 0,97723 0,998299809
12,23 -0,01564 0,20131 0,97527 0,9959527592
12,239 -0,01564 0,20131 0,97527 0,9959527592
12,25 -0,01564 0,19935 0,98113 1,0012997099
12,261 -0,01759 0,19935 0,98504 1,0051634853
12,269 -0,01759 0,19935 0,98504 1,0051634853
12,28 -0,01759 0,20131 0,98309 1,0036438972
12,289 -0,01954 0,20717 0,97527 0,9972225396
12,3 -0,01759 0,20717 0,96941 0,9914557807
12,315 -0,01954 0,20717 0,96941 0,9914922938
12,323 -0,01954 0,20913 0,9655 0,9880826982
12,33 -0,01954 0,20717 0,96159 0,983847828
12,339 -0,01954 0,20913 0,9655 0,9880826982
12,35 -0,01954 0,20913 0,96745 0,9899882176
12,36 -0,0215 0,20522 0,96745 0,9892102915
12,369 -0,01954 0,20522 0,97527 0,9968192579
12,38 -0,01954 0,20326 0,98113 1,0021539383
12,389 -0,01954 0,20717 0,97918 1,0010467986
12,399 -0,0215 0,20717 0,97918 1,0010869749
12,417 -0,0215 0,20717 0,98113 1,0029943847
12,42 -0,01759 0,20717 0,97136 0,9933625051
12,43 -0,01759 0,21108 0,96941 0,9922801634
12,441 -0,01954 0,21304 0,97527 0,998458525
12,45 -0,0215 0,20913 0,98309 1,0053176389
12,461 -0,01759 0,20913 0,98504 1,0071487311
12,469 -0,01954 0,21108 0,98504 1,0075913753
12,48 -0,0215 0,21304 0,98504 1,0080436961
12,489 -0,01564 0,21694 0,98309 1,0068632088
12,5 -0,01759 0,21694 0,98113 1,0049818151
12,515 -0,01954 0,21499 0,98309 1,0065130202
12,522 -0,0215 0,21694 0,97918 1,003154368
12,53 -0,01954 0,21499 0,97527 0,9988764111
12,539 -0,01954 0,2189 0,97527 0,9997252595
12,55 -0,0215 0,21694 0,97527 0,9993381742
12,56 -0,0215 0,21694 0,96941 0,9936201295
12,569 -0,02345 0,21499 0,96941 0,9932403288
12,58 -0,02541 0,21499 0,97136 0,9951917493
12,589 -0,02541 0,21694 0,97136 0,9956148258
12,599 -0,02736 0,22085 0,97332 0,9984363347
12,617 -0,02345 0,2189 0,96941 0,9940939898
12,62 -0,02541 0,2189 0,97136 0,9960437378
12,63 -0,02541 0,22085 0,96354 0,9888527303
12,64 -0,02736 0,22281 0,96354 0,989344327
12,651 -0,02736 0,22476 0,96159 0,9878871167
12,661 -0,03127 0,22085 0,96159 0,9871209974
12,67 -0,02541 0,22281 0,9655 0,9912013994
12,679 -0,02541 0,2189 0,97527 0,9998572153
12,689 -0,02736 0,2189 0,97918 1,0037226968
12,699 -0,02736 0,2189 0,97918 1,0037226968
12,717 -0,02541 0,2189 0,97723 1,0017691106
12,719 -0,02345 0,21694 0,97918 1,0031980555
12,729 -0,02345 0,22085 0,97723 1,0021492393
12,739 -0,01954 0,22085 0,9655 0,9906294888
12,75 -0,0215 0,22281 0,9655 0,991108872
12,76 -0,02541 0,22867 0,97136 0,9982363881
12,769 -0,01564 0,22867 0,96745 0,9942303963
12,78 -0,01954 0,23063 0,96941 0,9966582948
12,789 -0,02345 0,22672 0,96745 0,9939373036
12,799 -0,01954 0,2189 0,96745 0,9920980416
12,819 -0,01954 0,21694 0,96941 0,9935796512
12,821 -0,01759 0,22476 0,96941 0,9952799675
12,83 -0,01954 0,22672 0,9655 0,9919546461
12,839 -0,02345 0,22476 0,97332 0,9992090785
12,85 -0,02736 0,21499 0,98309 1,0066951961
12,861 -0,03127 0,21304 0,99286 1,0159403694
12,869 -0,03323 0,21108 0,99091 1,0136871447
12,88 -0,03713 0,21108 0,99286 1,0157284986
12,889 -0,03323 0,21499 0,98504 1,0087758594
12,899 -0,02736 0,22281 0,97527 1,0007719214
12,917 -0,02736 0,22476 0,97332 0,9993084857
12,92 -0,02736 0,22281 0,97918 1,0045826686
12,93 -0,02345 0,22281 0,96745 0,9930527182
12,939 -0,02541 0,22672 0,96745 0,9939854773
12,95 -0,02541 0,22476 0,9655 0,9916415561
12,961 -0,02345 0,22281 0,9655 0,9911530904
12,969 -0,0215 0,21694 0,9655 0,9898057706
12,98 -0,0215 0,2189 0,96354 0,9883262577
12,989 -0,01954 0,21499 0,96354 0,98742688
12,999 -0,01954 0,2189 0,97136 0,9959112768
13,015 -0,01954 0,21694 0,97527 0,9992979276
13,02 -0,0215 0,21304 0,98113 1,0042232663
13,03 -0,0215 0,21108 0,98895 1,0114539628
13,039 -0,0215 0,20717 0,99482 1,0163899307
13,05 -0,01954 0,20522 0,99677 1,017864182
13,061 -0,0215 0,20913 0,98895 1,0110488165
13,069 -0,0215 0,21108 0,98113 1,0038092913
13,08 -0,01954 0,21304 0,97527 0,998458525
13,089 -0,02541 0,22476 0,97332 0,999256998
13,099 -0,03127 0,2189 0,96941 0,9943091929
13,119 -0,03323 0,22085 0,96745 0,9928939812
13,12 -0,03518 0,21499 0,97136 0,995489117
13,13 -0,03518 0,21694 0,97332 0,9978238414
13,139 -0,03518 0,21499 0,97527 0,999304711
13,15 -0,03323 0,21694 0,97723 1,0015715997
13,161 -0,03323 0,21694 0,97332 0,9977569939
13,169 -0,02932 0,21694 0,97136 0,9957222884
13,18 -0,02541 0,2189 0,97332 0,9979552598
13,19 -0,02736 0,2189 0,97332 0,9980068146
13,2 -0,02736 0,21694 0,97527 0,9994814186
13,216 -0,02932 0,21499 0,97332 0,9972122066
13,222 -0,03127 0,21304 0,97136 0,9949392464
13,23 -0,03127 0,21108 0,97136 0,994521407
13,239 -0,02932 0,21108 0,97136 0,9944620045
13,25 -0,02736 0,21304 0,97136 0,9948240351
13,261 -0,02541 0,21108 0,96941 0,9924495869
13,269 -0,02541 0,20913 0,97332 0,995857845
13,28 -0,02541 0,20522 0,97332 0,9950440889
13,289 -0,02345 0,20522 0,97527 0,996903568
13,299 -0,02345 0,20131 0,97527 0,9961060142
13,318 -0,02345 0,20326 0,97723 0,9984202537
13,325 -0,01954 0,20522 0,97723 0,9987369688
13,331 -0,01173 0,20717 1,02218 1,0430287408
13,339 -0,02736 0,19935 1,02218 1,0417969785
13,35 -0,03518 0,1974 0,95964 0,9803638722
13,361 -0,02932 0,20131 0,96159 0,9828736982
13,369 -0,02932 0,20717 0,98113 1,0031924781
13,38 -0,03127 0,20522 0,96354 0,9856482095
13,389 -0,03127 0,20326 0,95768 0,9795118289
13,399 -0,03713 0,20326 0,987 1,0083958868
13,416 -0,01954 0,21304 0,97918 1,002278068
13,42 -0,02736 0,21304 0,98309 1,006280557
13,432 -0,03127 0,20913 0,99091 1,013220508
13,439 -0,02736 0,20717 1,00263 1,0241752269
13,45 -0,02345 0,20717 1,00654 1,0279066509
13,46 -0,02345 0,20522 1,00654 1,0275154123
13,469 -0,0215 0,19935 1,0085 1,0282387478
13,48 -0,02541 0,20131 0,99286 1,0133816477
13,489 -0,02345 0,20522 0,99872 1,0198562591
13,499 -0,02736 0,1974 0,9655 0,985852717
13,517 -0,02932 0,19154 0,9655 0,9847524989
13,527 -0,02541 0,1974 0,95768 0,9781428375
13,531 -0,02541 0,19935 0,95573 0,9766298805
13,539 -0,02541 0,19935 0,95182 0,9728038872
13,55 -0,02345 0,1974 0,95377 0,9742658135
13,561 -0,02345 0,19545 0,94595 0,9662153008
13,569 -0,02345 0,19545 0,944 0,9643062817
13,58 -0,02541 0,1974 0,93618 0,9571026175
13,589 -0,02345 0,1974 0,94009 0,9608776564
13,6 -0,02345 0,20131 0,95964 0,9808081098
13,615 -0,0215 0,20522 0,97136 0,9930346157
13,621 -0,00977 0,20717 1,01045 1,0315154213
13,63 -0,01759 0,21304 1,02804 1,0500293764
13,639 -0,01954 0,21108 1,02218 1,0439293704
13,651 -0,0215 0,20913 1,01436 1,0359168965
13,662 -0,03127 0,19349 0,98504 1,0043505337
13,67 -0,02932 0,19349 0,97332 0,9927990053
13,68 -0,03127 0,19349 0,97136 0,9909371537
13,689 -0,02932 0,1974 0,97527 0,9954787769
13,699 -0,02932 0,1974 0,9655 0,9859090589
13,715 -0,02736 0,19545 0,95768 0,9778037914
13,72 -0,02541 0,19349 0,95573 0,9754506041
13,73 -0,02736 0,19154 0,95768 0,9770297455
13,739 -0,02736 0,18567 0,96159 0,9797332528
13,75 -0,02932 0,18763 0,97723 0,9955115028
13,76 -0,02932 0,18567 0,98309 1,0008990755
13,769 -0,03713 0,18567 0,98309 1,0011582961
13,78 -0,03713 0,18567 0,96354 0,9819680837
13,789 -0,04104 0,18567 0,96159 0,9802106705
13,8 -0,04495 0,18372 0,95573 0,9742655561
13,818 -0,04886 0,18372 0,95964 0,9782889489
13,826 -0,04691 0,18763 0,96354 0,9827588191
13,83 -0,04691 0,19154 0,96745 0,9873437204
13,839 -0,04104 0,19349 0,96941 0,9893828429
13,85 -0,03909 0,19154 0,96354 0,9831708556
13,861 -0,043 0,1974 0,97136 0,9921471713
13,869 -0,043 0,20522 0,97136 0,9937326089
13,88 -0,04495 0,20522 0,97136 0,9938188972
13,889 -0,04495 0,20717 0,96941 0,9923183257
13,899 -0,03518 0,20717 0,98113 1,003380844
13,916 -0,03518 0,20326 0,99677 1,0178912972
13,919 -0,03909 0,1974 1,00263 1,0226249092
13,93 -0,043 0,19349 1,01045 1,0297070373
13,939 -0,03518 0,18763 1,01241 1,030250774
13,95 -0,02932 0,19154 1,00263 1,0211827216
13,962 -0,02541 0,19349 0,99677 1,0156940883
13,969 -0,02345 0,19545 0,99286 1,0121865365
13,98 -0,0215 0,1974 0,98895 1,0086878172
13,989 -0,02345 0,20131 0,98504 1,0056736151
13,999 -0,02541 0,19935 0,98113 1,0014999588
14,02 -0,02541 0,19349 0,97918 0,9984375397
14,021 -0,02932 0,18763 0,97723 0,9955115028
14,03 -0,03127 0,18763 0,97332 0,9917331557
14,039 -0,03127 0,18372 0,97332 0,9910008444
14,05 -0,03518 0,18176 0,97332 0,9907704842
14,061 -0,03518 0,17981 0,98113 0,9980908503
14,069 -0,04691 0,17785 0,98309 1,0001485483
14,08 -0,043 0,17785 0,99091 1,0076617739
14,089 -0,04104 0,17199 0,99677 1,0123316031
14,099 -0,04495 0,17199 0,99677 1,0124976521
14,117 -0,043 0,17395 0,99091 1,0069807499
14,119 -0,03909 0,1759 0,98895 1,0052317845
14,13 -0,03713 0,17785 0,98504 1,0016551607
14,139 -0,03909 0,18567 0,97332 0,9916416689
14,15 -0,03713 0,18567 0,96745 0,9858049951
14,161 -0,03909 0,18176 0,9655 0,9832369886
14,169 -0,04104 0,17981 0,96354 0,9810327463
14,18 -0,03909 0,18176 0,95768 0,9755591771
14,189 -0,03713 0,18372 0,95377 0,9720128025
14,199 -0,03713 0,18567 0,95182 0,9704706581
14,215 -0,03518 0,18176 0,95377 0,971571687
14,22 -0,03323 0,18372 0,97332 0,9910646264
14,23 -0,02932 0,18372 0,97527 0,9928566229
14,239 -0,02932 0,18176 0,97918 0,9963382119
14,25 -0,02736 0,18567 0,98504 1,0027590539
14,261 -0,02932 0,18958 0,97918 0,9977944233
14,269 -0,02541 0,18958 0,97332 0,9919365236
14,28 -0,02736 0,19154 0,96941 0,9885301661
14,289 -0,02736 0,19349 0,96941 0,9889098532
14,299 -0,02736 0,19935 0,98113 1,0015513312
14,319 -0,03127 0,19935 0,98309 1,0035856633
14,321 -0,03323 0,19545 0,99091 1,01054815
14,33 -0,03713 0,19545 0,99482 1,014517704
14,339 -0,03518 0,19154 1,00263 1,0213677697
14,35 -0,03518 0,18958 1,00068 1,0190871755
14,362 -0,03323 0,19349 1,00068 1,0197563804
14,369 -0,03909 0,18958 0,99872 1,0173053833
14,38 -0,04104 0,19349 0,98504 1,0047021764
14,389 -0,03713 0,19154 0,98113 1,0003410845
14,4 -0,03518 0,18958 0,98309 1,0018204215
14,419 -0,04104 0,18567 0,98113 0,9993866656
14,421 -0,03909 0,18763 0,97723 0,9958471358
14,43 -0,03909 0,17981 0,97527 0,9924773232
14,44 -0,03909 0,17785 0,97918 0,9959679327
14,45 -0,03909 0,17785 0,98113 0,9978851274
14,461 -0,043 0,18176 0,98113 0,9987501061
14,469 -0,04104 0,17785 0,97918 0,9960463727
14,48 -0,03909 0,1759 0,97723 0,9937038347
14,489 -0,04104 0,1759 0,97723 0,9937824533
14,5 -0,03909 0,17785 0,97527 0,9921240968
14,511 -0,03909 0,17785 0,97136 0,98828078
14,519 -0,03909 0,1759 0,96354 0,9802439338
14,53 -0,04104 0,17395 0,9655 0,981902813
14,539 -0,04104 0,17785 0,97136 0,9883598301
14,55 -0,03909 0,17981 0,96941 0,9867195206
14,56 -0,03909 0,17785 0,96941 0,9863642323
14,569 -0,03713 0,17785 0,96941 0,9862885011
14,58 -0,03909 0,18176 0,97527 0,9928324625
14,589 -0,03713 0,18176 0,97136 0,9889163686
14,6 -0,03909 0,18176 0,97723 0,9947578593
14,61 -0,03713 0,18372 0,97918 0,9969579468
14,619 -0,03909 0,18763 0,97918 0,9977607516
14,634 -0,03909 0,19349 0,96941 0,9893038746
14,639 -0,03909 0,19545 0,96941 0,9896890818
14,665 -0,03713 0,19349 0,97527 0,9949716528
14,666 -0,04104 0,19545 0,97918 0,9993390098
14,67 -0,04104 0,19935 0,98309 1,0039375739
14,68 -0,03909 0,20131 0,98504 1,0061598013
14,689 -0,04104 0,19935 0,987 1,0077666913
14,7 -0,03909 0,19935 0,98895 1,0095992042
14,718 -0,043 0,20522 0,99091 1,0128508659
14,719 -0,04691 0,20131 0,987 1,0084122491
14,729 -0,04495 0,19935 0,98504 1,0060142775
14,739 -0,043 0,20131 0,98895 1,0101469292
14,754 -0,04886 0,20326 0,99091 1,0127213611
14,761 -0,04886 0,20326 0,99677 1,0184558705
14,769 -0,05082 0,1974 0,99091 1,0116580749
14,78 -0,043 0,19154 0,99677 1,0159168295
14,789 -0,04495 0,18763 0,98895 1,0075949692
14,8 -0,04691 0,18567 0,99677 1,0149996699
14,811 -0,04495 0,18567 0,99677 1,0149109736
14,819 -0,04886 0,17785 0,98504 1,0021585322
14,829 -0,04495 0,1759 0,98309 0,9997135893
14,839 -0,04495 0,17785 0,97332 0,9904559291
14,85 -0,04691 0,1759 0,96745 0,9844292055
14,861 -0,05277 0,17785 0,95768 0,9754825871
14,869 -0,05277 0,17785 0,94595 0,9639692412
14,88 -0,05863 0,18372 0,93814 0,9577563233
14,889 -0,05863 0,18567 0,93227 0,95238552
14,9 -0,0645 0,19349 0,93423 0,9562344498
14,913 -0,05863 0,19349 0,93814 0,9596783402
14,919 -0,05863 0,19349 0,94009 0,9615846635
14,93 -0,05863 0,19154 0,94986 0,9707518056
14,94 -0,05277 0,19349 0,9655 0,9861101881
14,957 -0,04495 0,19545 0,9655 0,986109251
14,959 -0,043 0,19935 0,97136 0,9925369878
14,969 -0,043 0,19935 0,98113 1,0021005436
14,98 -0,03909 0,20717 0,98504 1,0073486182
14,989 -0,03909 0,21499 0,99286 1,0166217132
15 -0,04495 0,21499 0,99091 1,0149600143
15,012 -0,04886 0,20717 0,99482 1,0173364934
15,019 -0,04495 0,21499 0,99091 1,0149600143
15,029 -0,05668 0,21499 0,97918 1,0041049721
15,039 -0,05472 0,21304 0,98309 1,0073957852
15,055 -0,04691 0,21108 0,97723 1,0008665183
15,061 -0,05472 0,20522 0,97918 1,0019495991
15,069 -0,05668 0,20522 0,97723 1,0001531601
15,08 -0,05668 0,20131 0,97136 0,9936189351
15,089 -0,06059 0,1974 0,97332 0,9949822765
15,1 -0,05668 0,18958 0,98113 1,0008842469
15,112 -0,05472 0,19154 0,97527 0,9954061598
15,119 -0,05277 0,18763 0,97918 0,9983902855
15,13 -0,05668 0,18763 0,98113 1,0005167246
15,139 -0,0645 0,18372 0,97136 0,9906833692
15,152 -0,0645 0,17981 0,97332 0,9918889598
15,162 -0,06254 0,18372 0,97527 0,9943922078
15,169 -0,06254 0,18372 0,97527 0,9943922078
15,18 -0,06254 0,18958 0,97136 0,9916612716
15,189 -0,0645 0,18763 0,96941 0,9895054396
15,2 -0,06254 0,18958 0,96354 0,9840026217
15,212 -0,0645 0,19154 0,95964 0,9806919757
15,219 -0,06059 0,1974 0,95377 0,9758663438
15,23 -0,05668 0,1974 0,95768 0,9794541157
15,239 -0,05668 0,20326 0,96745 0,9901953103
15,254 -0,05668 0,20913 0,96941 0,9933296167
15,262 -0,05668 0,21304 0,9655 0,9903478752
15,269 -0,05863 0,20913 0,96354 0,9877156298
15,28 -0,05668 0,20717 0,97527 0,9986408785
15,289 -0,06059 0,21304 0,97332 0,9982028913
15,3 -0,0645 0,20717 0,98504 1,008654282
15,312 -0,07231 0,20131 0,99872 1,021369713
15,319 -0,06254 0,19545 0,98113 1,0023612278
15,33 -0,06059 0,1974 0,98895 1,0102771949
15,339 -0,07036 0,20131 0,98895 1,0116809518
15,351 -0,07231 0,19349 0,98504 1,0064645636
15,362 -0,06645 0,19154 0,98504 1,0056873151
15,369 -0,05863 0,19154 0,97918 0,9994591142
15,38 -0,0645 0,1974 0,97136 0,9933112602
15,389 -0,06254 0,19545 0,97918 1,0004526108
15,4 -0,06645 0,18567 0,97332 0,9930965581
15,412 -0,06645 0,18958 0,96941 0,9900060237
15,419 -0,0645 0,19545 0,96745 0,9891008316
15,43 -0,06645 0,1974 0,9655 0,987710794
15,439 -0,07427 0,19935 0,9655 0,9886590441
15,452 -0,07231 0,19545 0,96941 0,9915569508
15,46 -0,06645 0,20131 0,97332 0,9961391173
15,469 -0,06841 0,19935 0,97332 0,9958775894
15,48 -0,07231 0,20131 0,96941 0,992728664
15,489 -0,07427 0,19935 0,96159 0,984840994
15,5 -0,07818 0,20522 0,94595 0,9711069783
15,511 -0,08209 0,20522 0,94009 0,965724197
15,519 -0,08404 0,20913 0,93618 0,9629283831
15,531 -0,086 0,20913 0,93814 0,9650067443
15,539 -0,09186 0,21108 0,94791 0,9754621439
15,55 -0,09381 0,21499 0,95182 0,9802970614
15,561 -0,0899 0,22085 0,94791 0,9774405867
15,569 -0,0899 0,22476 0,94986 0,980220938
15,58 -0,0899 0,22867 0,95768 0,9886976086
15,589 -0,09186 0,22476 0,95573 0,9860908427
15,6 -0,09186 0,22476 0,9655 0,9955629398
15,61 -0,09186 0,2189 0,97136 0,9999478582
15,619 -0,08795 0,21304 0,98113 1,0078379438
15,632 -0,0899 0,21304 0,97918 1,0061120832
15,641 -0,08209 0,21304 0,98113 1,00734348
15,656 -0,07622 0,21304 0,98504 1,010692501
15,66 -0,06841 0,20326 0,98309 1,0062109639
15,67 -0,0645 0,20326 0,98309 1,0059526956
15,68 -0,06254 0,20326 0,98504 1,0077349259
15,689 -0,05472 0,21108 0,98504 1,0088869344
15,7 -0,04691 0,20326 0,97136 0,9935066307
15,71 -0,04104 0,20131 0,96745 0,9890245195
15,719 -0,03909 0,19935 0,95377 0,975164429
15,733 -0,04104 0,19545 0,95182 0,9725462953
15,739 -0,03127 0,18763 0,96354 0,9821365289
15,75 -0,02541 0,18567 0,9655 0,9835188188
15,762 -0,02345 0,18372 0,96354 0,9811790216
15,769 -0,02541 0,18372 0,9655 0,9831525601
15,78 -0,01954 0,18567 0,96354 0,9814603874
15,789 -0,01173 0,19349 0,95964 0,9790224219
15,8 -0,00391 0,20717 0,96354 0,9855678711
15,812 0,00195 0,21304 0,96745 0,9906307822
15,819 -0,00391 0,21108 0,97136 0,9940373756
15,83 0,00195 0,20717 0,987 1,0085098965
15,839 -0,00391 0,20131 0,99677 1,0169028651
15,851 -0,01173 0,1974 1,01241 1,0315417398
15,862 -0,02345 0,1974 1,02609 1,0451685752
15,869 -0,02541 0,20131 1,02413 1,0440371838
15,88 -0,02736 0,20717 1,01631 1,0375711998
