time x y z G
0,002 -0,086 0,45148 0,88537 0,9975521176
0,015 -0,0899 0,45539 0,89514 1,0083341121
0,016 -0,0899 0,45343 0,90296 1,014405016
0,027 -0,13095 0,44561 0,91468 1,0258438853
0,036 -0,13877 0,45539 0,92641 1,0415722025
0,046 -0,13877 0,45734 0,94205 1,0563499378
0,059 -0,14463 0,45734 0,95768 1,0710876224
0,066 -0,12313 0,4378 0,94009 1,044317502
0,076 -0,10945 0,42607 0,93227 1,0308454299
0,086 -0,10554 0,42216 0,9225 1,0199823563
0,102 -0,10554 0,42607 0,91273 1,0127933597
0,109 -0,09186 0,43584 0,91273 1,0156135181
0,117 -0,086 0,43975 0,9225 1,0255643873
0,13 -0,07622 0,44366 0,92641 1,0299898893
0,136 -0,07231 0,44171 0,92641 1,0288692571
0,146 -0,07818 0,44171 0,92445 1,0275347386
0,162 -0,08013 0,44171 0,9225 1,0259311824
0,166 -0,08013 0,44561 0,9225 1,0276163384
0,176 -0,07622 0,44171 0,92641 1,0291514469
0,186 -0,0899 0,43193 0,9225 1,0225711637
0,202 -0,08795 0,42607 0,92836 1,0252429649
0,207 -0,08013 0,42802 0,94205 1,0378247154
0,22 -0,06841 0,42216 0,93032 1,0239112735
0,226 -0,06645 0,4163 0,9225 1,014262068
0,236 -0,06059 0,41239 0,9225 1,012295861
0,246 -0,06059 0,4163 0,91859 1,010338768
0,264 -0,06841 0,42802 0,93227 1,0281091389
0,266 -0,0645 0,44561 0,94986 1,0511719848
0,276 -0,06059 0,45148 0,94986 1,0534416729
0,286 -0,05863 0,44757 0,94791 1,0498998761
0,297 -0,05668 0,4378 0,95182 1,0492105484
0,313 -0,05472 0,42607 0,95182 1,0442658836
0,316 -0,05277 0,42412 0,93814 1,0309069342
0,326 -0,05863 0,42412 0,92445 1,0187850872
0,336 -0,0645 0,43389 0,90882 1,0091454675
0,346 -0,07231 0,44366 0,89318 0,9999167186
0,361 -0,07818 0,44171 0,90882 1,0134957469
0,366 -0,07818 0,4378 0,92445 1,0258600075
0,376 -0,07231 0,42998 0,93618 1,0327364276
0,386 -0,06645 0,42998 0,94791 1,0429917406
0,402 -0,06254 0,42998 0,94205 1,0374257826
0,408 -0,05472 0,42412 0,93227 1,0256702227
0,416 -0,05472 0,41434 0,92445 1,0145342362
0,427 -0,05472 0,42021 0,93814 1,0294063251
0,436 -0,043 0,41239 0,94009 1,0274647051
0,446 -0,02736 0,39871 0,92836 1,0107277197
0,458 -0,01368 0,39089 0,91468 0,9947972843
0,466 -0,01954 0,40066 0,91859 1,0023561419
0,476 -0,01564 0,40653 0,90882 0,9957233767
0,486 -0,02345 0,40848 0,91273 1,0002409039
0,502 -0,03323 0,41043 0,92055 1,0084489676
0,509 -0,03713 0,41239 0,93814 1,0254515145
0,516 -0,03909 0,41434 0,94791 1,0352482948
0,527 -0,03713 0,41825 0,95573 1,0439020703
0,536 -0,03518 0,42216 0,95964 1,0489831398
0,546 -0,02345 0,42021 0,95377 1,0424987096
0,558 -0,02541 0,41434 0,93814 1,0258800921
0,566 -0,03518 0,41434 0,93032 1,0190243228
0,577 -0,04495 0,4163 0,92836 1,0184196002
0,586 -0,04886 0,41434 0,90686 0,9982284282
0,602 -0,05277 0,41239 0,90296 0,994075926
0,613 -0,05668 0,41043 0,91468 1,004143869
0,616 -0,05277 0,41434 0,91859 1,0090936015
0,627 -0,04495 0,42412 0,91859 1,0127713784
0,636 -0,043 0,42998 0,92445 1,0204604857
0,646 -0,04104 0,42998 0,92836 1,0239235184
0,658 -0,04691 0,42802 0,93618 1,030453619
0,666 -0,06059 0,43584 0,94791 1,0450650802
0,678 -0,06059 0,42802 0,95573 1,0489480928
0,686 -0,05277 0,42216 0,94791 1,039007751
0,696 -0,04886 0,4163 0,93423 1,0239524806
0,719 -0,05472 0,41239 0,94009 1,0280218862
0,72 -0,05082 0,41043 0,94595 1,0324034385
0,733 -0,03909 0,40653 0,95182 1,0357393405
0,736 -0,02736 0,40262 0,94009 1,0230447899
0,746 -0,01759 0,40262 0,92641 1,0102711322
0,758 -0,01368 0,40457 0,92055 1,0056223594
0,766 -0,01759 0,40848 0,90882 0,9965536167
0,777 -0,02345 0,40848 0,89709 0,9859900005
0,786 -0,03713 0,41043 0,89514 0,985447635
0,796 -0,04886 0,41434 0,90686 0,9982284282
0,819 -0,06059 0,4163 0,92641 1,0174538448
0,82 -0,06059 0,4163 0,94009 1,0299252624
0,827 -0,05082 0,41434 0,95573 1,0429190481
0,836 -0,04886 0,41434 0,95768 1,0446128075
0,847 -0,04495 0,41434 0,96745 1,0534028862
0,863 -0,043 0,41825 0,96354 1,051280835
0,866 -0,03127 0,41825 0,94595 1,0347619426
0,877 -0,02541 0,41434 0,93227 1,0205148978
0,886 -0,02345 0,41239 0,91859 1,0071856843
0,896 -0,02736 0,41239 0,91273 1,0019431793
0,913 -0,0215 0,41239 0,90686 0,9964551278
0,92 -0,01759 0,40848 0,901 0,9894272679
0,927 -0,01954 0,41043 0,90686 0,9956051708
0,936 -0,02345 0,40848 0,91859 1,0055910705
0,946 -0,03713 0,42412 0,95768 1,0480493279
0,96 -0,043 0,43193 0,96941 1,0621526599
0,966 -0,03909 0,43389 0,9655 1,0592350118
0,976 -0,03323 0,42607 0,95377 1,045139747
0,986 -0,02541 0,41043 0,92445 1,0117837
0,996 -0,02541 0,40262 0,9225 1,0068539033
1,013 -0,03127 0,40066 0,92055 1,004449377
1,02 -0,03909 0,39871 0,91664 1,0003632249
1,026 -0,01368 0,40262 0,93227 1,0155871995
1,036 -0,00782 0,39675 0,944 1,0240154857
1,046 -0,01173 0,40066 0,94009 1,0219761429
1,068 -0,01368 0,40848 0,95377 1,0376513218
1,069 -0,01368 0,41043 0,95964 1,0438145702
1,077 -0,01759 0,41043 0,944 1,0295135711
1,086 -0,02345 0,4163 0,92836 1,0176973431
1,096 -0,03127 0,42021 0,91664 1,0088523909
1,111 -0,0215 0,42216 0,90296 0,9970045522
1,116 -0,01759 0,42021 0,90686 0,9996403912
1,126 -0,01954 0,4163 0,91664 1,0069341544
1,136 -0,02345 0,40848 0,92641 1,012739503
1,147 -0,02541 0,4163 0,93618 1,0248826033
1,159 -0,0215 0,41825 0,93032 1,0202404692
1,166 -0,02541 0,41239 0,93227 1,019724734
1,177 -0,03127 0,40848 0,93227 1,0183128577
1,186 -0,03713 0,39284 0,94009 1,0195445604
1,196 -0,03518 0,39089 0,94205 1,020534579
1,212 -0,02932 0,39284 0,94009 1,0192900157
1,216 -0,02541 0,39675 0,92836 1,0099052036
1,227 -0,01759 0,40262 0,9225 1,0066869039
1,236 -0,00977 0,40066 0,92055 1,0040100552
1,247 -0,00782 0,40457 0,91859 1,0037657224
1,257 -0,00977 0,40653 0,91468 1,0010002978
1,266 -0,0215 0,40848 0,92836 1,0144803842
1,276 -0,02541 0,40262 0,93618 1,0194025333
1,286 -0,02345 0,3948 0,94205 1,0217020823
1,296 -0,0215 0,38698 0,944 1,0204664475
1,313 -0,02932 0,40457 0,95377 1,0364428398
1,316 -0,03323 0,41239 0,95377 1,0396378975
1,327 -0,02932 0,41043 0,94986 1,0351552864
1,336 -0,0215 0,40262 0,94595 1,0282930112
1,347 0,00195 0,38112 0,93032 1,0053614073
1,359 0,00977 0,37721 0,91859 0,9930712085
1,366 0,00782 0,38503 0,9225 0,9996576931
1,376 0,00195 0,38894 0,92836 1,0065437972
1,386 -0,00586 0,40066 0,91664 1,0003957541
1,396 -0,01173 0,40262 0,91859 1,0030194641
1,413 -0,01564 0,40653 0,91859 1,0046486145
1,416 -0,01368 0,40653 0,92641 1,0117753068
1,427 -0,01173 0,41043 0,94986 1,0348064541
1,436 -0,01759 0,41043 0,95768 1,0420715788
1,447 -0,0215 0,40653 0,95768 1,0406151418
1,46 -0,02345 0,40653 0,95768 1,0406572566
1,466 -0,01564 0,3948 0,93814 1,0179480877
1,476 -0,01173 0,39675 0,93618 1,0168486356
1,486 -0,01173 0,40066 0,94205 1,0237793859
1,496 -0,00977 0,40262 0,944 1,0263207673
1,516 -0,00977 0,41239 0,96159 1,0463346946
1,517 -0,01173 0,41239 0,97136 1,0553403975
1,528 -0,00782 0,41043 0,97723 1,0599492489
1,536 -0,00391 0,40848 0,96745 1,0501574649
1,546 -0,00391 0,4163 0,93814 1,0263662298
1,559 -0,01173 0,41825 0,93618 1,0254285191
1,566 -0,01954 0,4163 0,93618 1,02475387
1,576 -0,01759 0,41239 0,94009 1,0267152129
1,586 -0,01759 0,40457 0,96354 1,0451773173
1,596 -0,02345 0,40457 0,97723 1,0579249786
1,616 -0,02932 0,40457 0,98504 1,065288857
1,618 -0,03518 0,39871 0,987 1,0650710289
1,629 -0,02736 0,3948 0,96159 1,0398417849
1,636 -0,01954 0,3948 0,94791 1,0270259099
1,646 -0,01759 0,3948 0,93618 1,0161739224
1,659 -0,01954 0,39284 0,92445 1,0046456488
1,666 -0,01759 0,38307 0,91859 0,9954193192
1,676 -0,01173 0,38112 0,91664 0,992783429
1,686 -0,00195 0,37135 0,92445 0,9962491794
1,696 0 0,36744 0,93227 1,0020676157
1,716 -0,00586 0,36548 0,94986 1,0177642112
1,719 -0,00586 0,36353 0,94205 1,0097755211
1,728 -0,01173 0,36157 0,944 1,0109433504
1,736 -0,02345 0,36939 0,944 1,0139698588
1,746 -0,02932 0,38698 0,94986 1,0260834286
1,758 -0,02932 0,38698 0,94986 1,0260834286
1,766 -0,02736 0,38894 0,94595 1,0231540919
1,776 -0,02541 0,39089 0,93814 1,0166352934
1,786 -0,01368 0,38112 0,93227 1,0072571418
1,796 0 0,37525 0,91273 0,986857951
1,816 0,00195 0,37721 0,91468 0,9894092626
1,819 -0,00586 0,37721 0,91859 0,9930404381
1,828 -0,00586 0,37721 0,91859 0,9930404381
1,836 -0,00586 0,38503 0,90296 0,981641076
1,846 -0,01368 0,39089 0,91077 0,9912033734
1,86 -0,0215 0,3948 0,92055 1,0018690496
1,866 -0,02541 0,39871 0,92836 1,0106768137
1,876 -0,01564 0,39089 0,95377 1,0308815716
1,886 -0,01564 0,39284 0,95964 1,0370519779
1,896 -0,01173 0,3948 0,9655 1,0431657984
1,916 -0,01759 0,39284 0,9655 1,0425079969
1,919 -0,02932 0,38503 0,96159 1,0362254057
1,926 -0,03713 0,39089 0,96159 1,0386669135
1,936 -0,04104 0,38503 0,98113 1,0547741272
1,946 -0,02932 0,38112 0,98895 1,0602519603
1,958 0,01368 0,38503 0,94986 1,0250215914
1,966 0,01759 0,38503 0,944 1,0196536221
1,976 0,01368 0,38894 0,94009 1,0174628613
1,986 0,01173 0,39675 0,92836 1,0096536263
1,996 -0,00782 0,40262 0,91664 1,0011957383
2,016 -0,01564 0,39871 0,92641 1,0086871476
2,018 -0,01564 0,39284 0,92836 1,0081766536
2,028 -0,00391 0,38307 0,92836 1,004295874
2,036 0,00977 0,36939 0,93618 1,0064677925
2,046 0,01759 0,36548 0,92836 0,9978663879
2,06 0,01954 0,36744 0,91468 0,9859175765
2,066 0,01368 0,3733 0,90686 0,9807828975
2,077 -0,00391 0,38307 0,90882 0,9862614792
2,086 -0,00195 0,37525 0,92055 0,9940969105
2,096 -0,00977 0,3733 0,94205 1,0133639748
2,113 -0,01368 0,37525 0,95182 1,0232111304
