time x y z G
0,003 -0,06645 0,2834 0,95964 1,0028160809
0,006 -0,06645 0,29317 0,95768 1,0037505835
0,016 -0,05668 0,27949 0,95573 0,9973700995
0,026 -0,05472 0,27558 0,95768 0,9980428834
0,037 -0,05277 0,27558 0,95768 0,9979378697
0,053 -0,05082 0,27753 0,95182 0,9927572139
0,056 -0,04691 0,27753 0,94205 0,9831997007
0,067 -0,04495 0,27167 0,93814 0,9777176233
0,08 -0,04691 0,27558 0,94595 0,9863905347
0,086 -0,05082 0,27949 0,95377 0,9951756355
0,1 -0,05472 0,28144 0,95573 0,997808892
0,106 -0,05472 0,28144 0,96354 1,005292039
0,116 -0,06254 0,28144 0,97136 1,013242308
0,126 -0,06841 0,28144 0,97723 1,0192481909
0,14 -0,07231 0,27753 0,98113 1,0221877097
0,147 -0,07036 0,27753 0,98504 1,0258056503
0,159 -0,06645 0,27558 0,97723 1,0175158042
0,166 -0,0645 0,27949 0,97136 1,0128253352
0,183 -0,06059 0,27949 0,96745 1,0088336388
0,186 -0,05863 0,28144 0,96159 1,0036439999
0,196 -0,05863 0,28535 0,95573 0,9991405969
0,206 -0,05668 0,28535 0,94791 0,9915496019
0,216 -0,05472 0,28535 0,95573 0,9989187824
0,243 -0,05668 0,2834 0,95573 0,9984728415
0,244 -0,05472 0,2873 0,96159 1,0050825322
0,25 -0,05668 0,2873 0,9655 1,0089321892
0,256 -0,05668 0,27949 0,97723 1,017991039
0,268 -0,06059 0,27558 0,98504 1,0246556915
0,281 -0,06059 0,27558 0,98895 1,028415085
0,286 -0,05863 0,27362 0,99091 1,0296640274
0,296 -0,05863 0,27167 0,987 1,025383375
0,306 -0,05863 0,27362 0,98113 1,0202555847
0,316 -0,05472 0,27753 0,97723 1,0173473606
0,341 -0,05472 0,27753 0,9655 1,0060851998
0,345 -0,05277 0,28144 0,95377 0,9958264705
0,355 -0,05472 0,28144 0,95573 0,997808892
0,356 -0,05668 0,27753 0,95964 1,0005720628
0,371 -0,05863 0,27558 0,9655 1,0057693887
0,384 -0,05472 0,27753 0,95768 0,998583077
0,386 -0,05277 0,27949 0,95377 0,9952771202
0,397 -0,05082 0,27753 0,94986 0,9908781928
0,406 -0,05472 0,27753 0,94595 0,9873391422
0,416 -0,0645 0,27362 0,94791 0,9887171094
0,44 -0,06841 0,27362 0,94791 0,9889798788
0,441 -0,07036 0,27362 0,95182 0,9928644149
0,447 -0,06841 0,27167 0,95768 0,9978153634
0,458 -0,06841 0,26971 0,95964 0,999165823
0,466 -0,0645 0,26971 0,96159 1,0007792275
0,479 -0,06254 0,26971 0,95768 0,996898048
0,486 -0,05863 0,27167 0,96159 1,0009482474
0,497 -0,05082 0,26971 0,9655 1,0037511676
0,506 -0,05277 0,26776 0,97136 1,0089699401
0,516 -0,05668 0,26776 0,97527 1,0129460069
0,54 -0,05863 0,26776 0,97918 1,0168216987
0,541 -0,05863 0,26776 0,98309 1,0205874987
0,548 -0,05668 0,27167 0,98504 1,0233870299
0,556 -0,06059 0,27362 0,98504 1,0241302916
0,566 -0,05863 0,26776 0,98895 1,0262334028
0,579 -0,05863 0,26581 0,987 1,0238463913
0,586 -0,06059 0,27362 0,96941 1,0091059412
0,597 -0,05863 0,27558 0,96159 1,0020165375
0,606 -0,06059 0,27753 0,95573 0,9970525974
0,616 -0,05668 0,28144 0,94205 0,9848245014
0,641 -0,05668 0,2873 0,94009 0,9846436515
0,641 -0,06059 0,2873 0,93814 0,983015309
0,648 -0,06059 0,2873 0,93814 0,983015309
0,656 -0,05863 0,28144 0,94791 0,9905449604
0,667 -0,06059 0,27949 0,94791 0,9901106889
0,676 -0,06645 0,27753 0,95573 0,997425855
0,686 -0,07036 0,27558 0,96159 1,0027712571
0,697 -0,06841 0,27362 0,96354 1,0039706988
0,706 -0,06645 0,26581 0,96745 1,0054999061
0,716 -0,07036 0,26581 0,97332 1,0114135198
0,743 -0,07427 0,26581 0,97918 1,017332031
0,744 -0,07231 0,27167 0,97918 1,0187378453
0,746 -0,06841 0,27753 0,97723 1,018175477
0,756 -0,07036 0,28144 0,96941 1,0118867285
0,766 -0,07231 0,28144 0,96354 1,0064027729
0,779 -0,06645 0,27558 0,96159 1,0025044972
0,786 -0,07036 0,27558 0,96745 1,0083919717
0,797 -0,06841 0,27753 0,96941 1,0106723391
0,806 -0,06841 0,27558 0,96745 1,008257788
0,816 -0,0645 0,27362 0,96941 1,0093482563
0,84 -0,06841 0,27362 0,97918 1,018990336
0,841 -0,06841 0,27362 0,97332 1,013360575
0,847 -0,06841 0,27558 0,9655 1,0063868613
0,857 -0,06645 0,27949 0,95573 0,9979729934
0,867 -0,06645 0,28144 0,95377 0,9966450165
0,878 -0,06645 0,27558 0,95573 0,9968850344
0,886 -0,06841 0,27558 0,95573 0,9970176013
0,897 -0,07231 0,27167 0,9655 1,0055961292
0,906 -0,07231 0,26971 0,97332 1,0125828572
0,916 -0,07231 0,26776 0,97918 1,0177021303
0,936 -0,06841 0,26581 0,97918 1,0169210179
0,937 -0,06059 0,26581 0,97723 1,0145464884
0,951 -0,05863 0,26385 0,97332 1,0101515341
0,956 -0,05472 0,27167 0,96941 1,0082433314
0,966 -0,05472 0,27362 0,95964 0,9993853673
0,978 -0,05668 0,26971 0,95573 0,9946737854
0,986 -0,05668 0,27167 0,95377 0,9933249338
0,996 -0,05863 0,26971 0,95573 0,9947868083
1,006 -0,05668 0,26776 0,95573 0,9941468065
1,016 -0,05472 0,27167 0,95573 0,995097332
1,037 -0,05472 0,27167 0,95573 0,995097332
1,038 -0,05472 0,27167 0,95964 0,9988532409
1,055 -0,05668 0,26581 0,96745 1,004901528
1,058 -0,06841 0,26581 0,97918 1,0169210179
1,068 -0,07622 0,26776 0,98504 1,0236252769
1,078 -0,08209 0,26971 0,97918 1,0189581565
1,086 -0,08013 0,27362 0,97918 1,0198442007
1,097 -0,08013 0,27167 0,97136 1,0118130536
1,106 -0,08013 0,27362 0,96745 1,0085872415
1,116 -0,07622 0,27167 0,96159 1,0021324291
1,134 -0,07427 0,27362 0,95573 0,996897071
1,136 -0,07231 0,27167 0,95964 0,9999711269
1,151 -0,06645 0,27362 0,95573 0,9963449904
1,156 -0,06645 0,27753 0,94986 0,9918026633
1,166 -0,06645 0,27949 0,94791 0,9904865626
1,178 -0,0645 0,27949 0,94986 0,9922242336
1,186 -0,06841 0,27558 0,95377 0,9951389237
1,196 -0,06841 0,27362 0,95964 1,000228355
1,206 -0,06645 0,27167 0,96159 1,0014367277
1,216 -0,06841 0,26776 0,97136 1,0099087064
1,237 -0,06841 0,26581 0,96941 1,007517063
1,238 -0,07231 0,26385 0,97136 1,0091510334
1,254 -0,07427 0,2619 0,97136 1,008785355
1,256 -0,06645 0,26581 0,96941 1,0073858778
1,267 -0,06841 0,26776 0,96745 1,0061485219
1,277 -0,06841 0,27362 0,9655 1,0058519188
1,298 -0,06841 0,27558 0,96159 1,0026363212
1,3 -0,07036 0,27362 0,95573 0,9966133989
1,307 -0,06841 0,26971 0,95182 0,9916575642
1,317 -0,06254 0,27167 0,95377 0,9936765336
1,333 -0,05668 0,27362 0,94986 0,9901083508
1,336 -0,06645 0,27362 0,9655 1,0057205163
1,347 -0,07231 0,27558 0,97136 1,0122812465
1,356 -0,08013 0,27362 0,97527 1,0160906919
1,366 -0,08795 0,27558 0,97918 1,0210156763
1,378 -0,086 0,27167 0,97918 1,019800991
1,386 -0,08013 0,27167 0,97918 1,0193227547
1,397 -0,07231 0,26776 0,97918 1,0177021303
1,406 -0,06645 0,26776 0,97332 1,0116634038
1,416 -0,06059 0,27362 0,9655 1,0053503382
1,434 -0,06254 0,27558 0,95768 0,9985021634
1,436 -0,06059 0,27753 0,95768 0,9989219346
1,449 -0,05863 0,27753 0,96159 1,00255459
1,456 -0,06059 0,27949 0,96354 1,0050846431
1,467 -0,06645 0,27753 0,97136 1,0124123434
1,479 -0,0645 0,27558 0,97723 1,0173903181
1,486 -0,0645 0,27558 0,97723 1,0173903181
1,496 -0,06841 0,27362 0,97527 1,0152336703
1,506 -0,06841 0,26776 0,9655 1,0042736657
1,517 -0,06645 0,26971 0,95964 0,9990335411
1,537 -0,07036 0,26971 0,96159 1,0011739818
1,538 -0,06841 0,26971 0,9655 1,0047953335
1,553 -0,06841 0,27753 0,9655 1,0069225785
1,556 -0,07036 0,28144 0,96745 1,0100091612
1,567 -0,07231 0,28535 0,95964 1,0037740225
1,581 -0,07427 0,2834 0,95377 0,9977518759
1,586 -0,07818 0,2834 0,95182 0,9961872238
1,597 -0,07818 0,27949 0,95377 0,9969473333
1,606 -0,07622 0,27558 0,95573 0,9975839101
1,616 -0,07622 0,27167 0,96354 1,0040036897
1,634 -0,07622 0,27558 0,96745 1,008817787
1,636 -0,07036 0,27558 0,96354 1,0046413278
1,649 -0,06254 0,27753 0,95964 1,0009211168
1,656 -0,06059 0,27949 0,95377 0,9957223615
1,666 -0,06059 0,28535 0,94986 0,9936447002
1,681 -0,06059 0,2834 0,95377 0,9968269263
1,686 -0,06645 0,27949 0,95768 0,9998406098
1,697 -0,06645 0,27949 0,9655 1,0073333672
1,706 -0,07231 0,27949 0,9655 1,0077368933
1,716 -0,07036 0,27362 0,9655 1,0059864234
1,734 -0,06645 0,27362 0,96354 1,0038390501
1,736 -0,0645 0,27753 0,96354 1,0047847941
1,748 -0,0645 0,27753 0,96354 1,0047847941
1,756 -0,06059 0,27558 0,96159 1,0021331312
1,766 -0,06059 0,27558 0,95964 1,0002621727
1,781 -0,05863 0,27362 0,95964 0,9996070783
1,786 -0,06254 0,28144 0,95768 1,0001353446
1,796 -0,0645 0,27558 0,96159 1,0023771319
1,806 -0,0645 0,27362 0,96159 1,0018400484
1,816 -0,06841 0,27362 0,96354 1,0039706988
1,837 -0,07231 0,27558 0,96159 1,0029099663
1,84 -0,07231 0,27558 0,95964 1,0010404598
1,856 -0,06841 0,27558 0,96941 1,0101386106
1,857 -0,06841 0,27558 0,96941 1,0101386106
1,869 -0,05082 0,27949 0,95573 0,997054244
1,883 -0,05082 0,2834 0,95182 0,9944141717
1,886 -0,05082 0,28144 0,94986 0,991980426
1,897 -0,04691 0,27949 0,94986 0,9912362119
