time x y z G
4,148 -0,01954 0,34789 0,96745 1,02828438
4,149 -0,01759 0,33812 0,96941 1,0268350844
4,159 -0,01759 0,33421 0,96941 1,0255542308
4,168 -0,0215 0,34789 0,944 1,0062930498
4,178 -0,01759 0,34594 0,94009 1,0018747925
4,192 -0,01759 0,34789 0,93814 1,0007214996
4,198 -0,01954 0,34594 0,94009 1,0019109258
4,208 -0,03127 0,34985 0,95964 1,0219010544
4,218 -0,02932 0,34985 0,96354 1,0255067121
4,229 -0,02736 0,34985 0,96354 1,0254525458
4,246 -0,02736 0,34789 0,95768 1,0192776874
4,248 -0,02345 0,34985 0,95377 1,01618017
4,259 -0,02345 0,3518 0,94595 1,0095219388
4,268 -0,02541 0,35376 0,94595 1,0102540315
4,278 -0,02541 0,35376 0,944 1,008428384
4,291 -0,02736 0,35376 0,93814 1,0029961948
4,298 -0,03127 0,35376 0,94009 1,0049344051
4,308 -0,03323 0,3518 0,94595 1,0097964525
4,318 -0,03518 0,34398 0,94986 1,0108382128
4,338 -0,03323 0,33812 0,97332 1,0309127944
4,348 -0,03127 0,34398 0,96159 1,0217413476
4,359 -0,02932 0,34398 0,94791 1,0088187503
4,368 -0,02345 0,34985 0,93618 0,9996889103
4,379 -0,0215 0,35376 0,93227 0,997364397
4,39 -0,02541 0,35571 0,93032 0,9963285475
4,4 -0,02932 0,35766 0,93423 1,0007827091
4,409 -0,03323 0,35962 0,93814 1,0052549114
4,419 -0,03127 0,35766 0,94205 1,0081451736
4,429 -0,02736 0,35571 0,95182 1,0164838838
4,442 -0,02736 0,35766 0,95768 1,0226535228
4,448 -0,03127 0,34398 0,96354 1,0235767606
4,458 -0,03127 0,34398 0,95964 1,0199063599
4,468 -0,03323 0,34007 0,95182 1,0112928113
4,478 -0,03323 0,34203 0,944 1,0046017887
4,49 -0,02736 0,34203 0,94205 1,0025922865
4,498 -0,02541 0,34594 0,93618 0,9983752521
4,51 -0,0215 0,34985 0,93227 0,9959842496
4,518 -0,01759 0,34789 0,92445 0,9878991156
4,531 -0,02736 0,35571 0,93423 1,0000319328
4,549 -0,03127 0,35962 0,944 1,0106633254
4,55 -0,03323 0,36157 0,95964 1,0260341258
4,563 -0,03518 0,35962 0,98113 1,0455526069
4,568 -0,03713 0,35376 1,03195 1,0915335895
4,578 -0,03323 0,3518 1,04563 1,1037253145
4,591 -0,02932 0,3518 1,04563 1,1036145157
4,598 -0,02736 0,3518 1,03586 1,0943115412
4,608 -0,01368 0,34203 0,99286 1,0502107612
4,618 -0,01173 0,33812 0,96941 1,0267514185
4,629 -0,01564 0,33617 0,95182 1,0095623759
4,639 -0,01759 0,33226 0,944 1,0009206341
4,648 -0,02345 0,33617 0,93814 0,9968283859
4,659 -0,0215 0,33812 0,93814 0,9974437548
4,668 -0,01954 0,34594 0,93032 0,992749514
4,678 -0,01759 0,34789 0,92641 0,9897334734
4,692 -0,01759 0,34398 0,93032 0,9920317288
4,698 -0,01173 0,34203 0,9225 0,9839351421
4,708 -0,01173 0,34398 0,90686 0,9699767486
4,718 -0,01954 0,35376 0,89905 0,96634303
4,729 -0,02736 0,35376 0,89709 0,9647098918
4,743 -0,02736 0,3518 0,90296 0,9694578749
4,748 -0,02736 0,34985 0,90491 0,9705697812
4,759 -0,02736 0,34594 0,92445 0,9874365072
4,768 -0,03323 0,34594 0,96745 1,0279777327
4,778 -0,03518 0,34203 0,98895 1,0470168364
4,791 -0,03713 0,34007 1,00459 1,0612385735
4,798 -0,04104 0,34398 1,01827 1,0755837089
4,808 -0,05082 0,35376 1,02022 1,0810077051
4,818 -0,04886 0,35766 1,00459 1,0674778889
4,842 -0,04495 0,35962 0,99286 1,0569380429
4,848 -0,03713 0,34789 0,94986 1,0122450833
4,859 -0,03909 0,34789 0,95182 1,0141581694
4,868 -0,03909 0,34789 0,95964 1,0215010572
